04/22/2017 9:18:00,9 55.87103,-84 5.69504,1173,0.0,78,394375,551779,371.90,-0.587,3883,3867,3874,16,0,77.0,25.0,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3879,-3878,3867,3874,3874,-3874,3867,3874,3874,-3878,3867,3879,3879,-3874,3867,3874,3874,-3878,3871,3871,-3874,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3876,-3876,-3871,3879,3876,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3867,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,-3883,3870,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874280,0,0,0,0,0,0,0,0,0,1,371.91,371.91,578,1,1,1,0080,70,0,0
04/22/2017 9:18:09,9 55.87343,-84 5.69366,1168,0.0,78,394375,551779,371.90,-0.773,3883,3867,3874,16,0,77.2,25.1,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3874,3867,-3874,-3874,-3874,-3871,3879,3879,-3878,3867,-3879,3870,-3878,3871,-3871,-3874,3871,-3876,3874,3874,-3874,3867,3874,3870,3870,3871,-3876,-3871,3879,3876,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3871,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874289,0,0,0,0,0,0,0,0,0,1,371.93,371.93,578,1,1,1,0080,70,0,0
04/22/2017 9:18:15,9 55.87589,-84 5.69229,1163,0.0,78,394375,551779,371.90,-0.627,3883,3867,3874,16,0,77.0,25.0,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,-3874,-3874,-3874,-3871,3879,3879,-3878,3867,-3879,3870,-3878,3871,-3871,-3874,3871,-3876,3874,3874,-3874,3867,3874,3870,3870,3876,-3876,-3871,3879,3872,3871,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3867,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3869,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874295,0,0,0,0,0,0,0,0,0,1,371.93,371.93,578,1,1,1,0080,70,0,0
04/22/2017 9:18:21,9 55.87589,-84 5.69229,1163,0.0,78,394375,551779,371.90,-0.367,3883,3867,3874,16,0,77.2,25.1,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,-3874,-3874,-3874,-3871,3879,3879,-3878,3867,-3879,3870,-3878,3871,-3871,-3874,3871,-3876,3874,3874,-3878,3867,3874,3870,3870,3871,-3876,-3871,3879,3872,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3867,-3871,-3867,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3874,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874301,0,0,0,0,0,0,0,0,0,1,371.92,371.92,578,1,1,1,0080,70,0,0
04/22/2017 9:18:26,9 55.87732,-84 5.69183,1167,0.0,78,394375,551779,371.90,-0.587,3883,3867,3874,16,0,77.0,25.0,76.3,24.6,none,none,75.9,24.4,3878,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3874,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,3879,3879,-3878,3867,3874,3874,-3878,3871,3871,-3874,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3876,-3876,-3871,3879,3876,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3867,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3869,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874306,0,0,0,0,0,0,0,0,0,1,371.93,371.93,578,1,1,1,0080,70,0,0
04/22/2017 9:18:31,9 55.87732,-84 5.69183,1167,0.0,78,394375,551779,371.90,-0.587,3883,3867,3874,16,0,77.2,25.1,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3879,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3874,3867,3874,3874,-3878,3867,3879,3879,-3874,3867,3874,3874,-3878,3871,3871,-3874,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3871,-3876,-3871,3879,3876,3876,3874,3878,3874,3874,3878,3878,3874,3879,3879,-3878,3867,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3869,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874311,0,0,0,0,0,0,0,0,0,1,371.92,371.92,578,1,1,1,0080,70,0,0
04/22/2017 9:18:38,9 55.87732,-84 5.69183,1167,0.0,78,394375,551779,372.00,0.258,3884,3868,3875,16,0,77.2,25.1,76.5,24.7,none,none,75.9,24.4,3875,3875,-3879,3868,3880,3875,-3875,3868,3880,3880,-3879,3872,-3872,-3872,-3880,3868,3875,3875,-3879,3868,3875,3875,-3879,3868,3875,3875,-3879,3868,3880,3875,-3875,3868,3875,3875,-3879,3872,3872,-3875,3872,3873,3875,3875,-3875,3868,3875,3871,3871,3872,-3877,-3872,3880,3873,3877,3875,3879,3875,3875,3874,3879,3875,3880,3880,-3879,3872,-3872,-3872,3875,3873,3875,3880,3879,3880,3872,-3880,3875,3873,3875,3875,-3880,3868,3880,3875,-3884,3868,3880,3875,-3880,3868,3880,3875,-3884,3872,3879,3879,-3883,3870,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874318,0,0,0,0,0,0,0,0,0,1,372.01,372.01,578,1,1,1,0080,70,0,0
04/22/2017 9:18:43,9 55.87732,-84 5.69183,1167,0.0,78,394375,551779,371.90,-0.514,3883,3867,3874,16,0,77.2,25.1,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3879,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,3879,3879,-3878,3867,3874,3874,-3878,3867,3871,-3879,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3871,-3876,-3871,3879,3872,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3867,-3871,-3871,3874,3872,3874,3879,3878,3879,3867,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874323,0,0,0,0,0,0,0,0,0,1,371.92,371.92,578,1,1,1,0080,70,0,0
04/22/2017 9:18:49,9 55.87732,-84 5.69183,1167,0.0,78,394375,551779,371.90,-0.627,3883,3867,3874,16,0,77.0,25.0,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3874,-3878,3867,3874,3874,-3874,3867,3874,3874,-3878,3867,3879,3879,-3878,3867,3874,3874,-3878,3871,3871,-3874,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3876,-3876,-3871,3879,3872,3876,3874,3878,3874,3874,3873,3878,3874,3879,3879,-3878,3871,-3871,-3871,3874,3872,3874,3879,3878,3879,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874329,0,0,0,0,0,0,0,0,0,1,371.93,371.93,578,1,1,1,0080,70,0,0
04/22/2017 9:18:53,9 55.87538,-84 5.69046,1165,0.0,78,394375,551779,371.90,-0.773,3883,3867,3874,16,0,77.0,25.0,76.3,24.6,none,none,75.9,24.4,3874,3874,-3878,3867,3879,3874,-3874,3867,3879,3874,-3878,3871,-3871,-3871,-3879,3867,3874,3879,-3878,3867,3874,3874,-3878,3867,3874,3874,-3878,3867,3879,3874,-3878,3867,3874,3874,-3878,3871,3871,-3874,3871,3872,3874,3874,-3874,3867,3874,3870,3870,3871,-3876,-3871,3879,3876,3876,3874,3878,3874,3874,3873,3878,3879,3879,3879,-3878,3871,-3871,-3871,3879,3872,3874,3879,3878,3874,3871,-3879,3874,3872,3874,3874,-3879,3867,3879,3874,-3883,3867,3879,3874,-3879,3867,3879,3874,-3878,3871,3878,3878,-3882,3874,na,1N4AZ0CP1DC421447,81.53,11.84,51516,0,1223,35.25,36.25,37,36.25,90,84,-57,88,1492874333,0,0,0,0,0,0,0,0,0,1,371.91,371.91,578,1,1,1,0080,70,0,0
